mins2017,pts2017,valid2017,mins2018,pts2018,valid2018,mins2019,pts2019,valid2019,diff,home,points
0,0,0,866,38,1,71,5,1,2,1,0
1838,74,1,2459,94,1,1139,38,1,4,1,2
1838,74,1,2459,94,1,1139,38,1,3,0,3
1838,74,1,2459,94,1,1139,38,1,4,1,8
1838,74,1,2459,94,1,1139,38,1,3,0,5
1838,74,1,2459,94,1,1139,38,1,3,0,3
1838,74,1,2459,94,1,1139,38,1,2,1,3
1838,74,1,2459,94,1,1139,38,1,4,0,2
1838,74,1,2459,94,1,1139,38,1,2,1,0
0,0,0,0,0,0,2668,88,1,4,1,1
0,0,0,0,0,0,2668,88,1,3,0,6
0,0,0,0,0,0,2668,88,1,4,1,1
0,0,0,0,0,0,2668,88,1,3,0,0
0,0,0,0,0,0,2668,88,1,3,0,2
0,0,0,0,0,0,2668,88,1,2,1,1
0,0,0,0,0,0,2668,88,1,4,0,1
0,0,0,0,0,0,2668,88,1,2,1,6
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,2
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,2,1,9
0,0,0,0,0,0,2763,131,1,4,1,2
0,0,0,0,0,0,2763,131,1,3,0,16
0,0,0,0,0,0,2763,131,1,4,1,8
0,0,0,0,0,0,2763,131,1,3,0,6
0,0,0,0,0,0,2763,131,1,3,0,2
0,0,0,0,0,0,2763,131,1,2,1,2
0,0,0,0,0,0,2763,131,1,4,0,0
0,0,0,0,0,0,2763,131,1,2,1,2
0,0,0,0,0,0,2004,104,1,4,1,8
0,0,0,0,0,0,2004,104,1,3,0,6
0,0,0,0,0,0,2004,104,1,4,1,1
0,0,0,0,0,0,2004,104,1,3,0,5
0,0,0,0,0,0,2004,104,1,3,0,2
0,0,0,0,0,0,2004,104,1,2,1,3
0,0,0,0,0,0,2004,104,1,4,0,2
0,0,0,0,0,0,2004,104,1,2,1,0
3420,146,1,3060,104,1,3420,135,1,4,1,1
3420,146,1,3060,104,1,3420,135,1,3,0,6
3420,146,1,3060,104,1,3420,135,1,4,1,1
3420,146,1,3060,104,1,3420,135,1,3,0,0
3420,146,1,3060,104,1,3420,135,1,3,0,1
3420,146,1,3060,104,1,3420,135,1,2,1,2
3420,146,1,3060,104,1,3420,135,1,4,0,0
3420,146,1,3060,104,1,3420,135,1,2,1,6
0,0,0,1014,33,1,305,28,1,4,1,1
0,0,0,1014,33,1,305,28,1,3,0,1
0,0,0,1014,33,1,305,28,1,4,1,3
0,0,0,1014,33,1,305,28,1,3,0,0
0,0,0,1014,33,1,305,28,1,3,0,0
0,0,0,1014,33,1,305,28,1,2,1,0
0,0,0,1014,33,1,305,28,1,4,0,0
0,0,0,1014,33,1,305,28,1,2,1,1
1976,101,1,789,31,1,0,0,1,4,1,0
1976,101,1,789,31,1,0,0,1,3,0,0
1976,101,1,789,31,1,0,0,1,4,1,0
1976,101,1,789,31,1,0,0,1,3,0,0
1976,101,1,789,31,1,0,0,1,3,0,0
1976,101,1,789,31,1,0,0,1,2,1,0
1976,101,1,789,31,1,0,0,1,4,0,0
1976,101,1,789,31,1,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,1,0,0,0,4,1,1
0,0,0,0,0,1,0,0,0,3,0,6
0,0,0,0,0,1,0,0,0,4,1,0
0,0,0,0,0,1,0,0,0,3,0,0
0,0,0,0,0,1,0,0,0,3,0,2
0,0,0,0,0,1,0,0,0,2,1,2
0,0,0,0,0,1,0,0,0,4,0,1
0,0,0,0,0,1,0,0,0,2,1,6
0,0,0,1749,39,1,675,21,1,4,1,0
0,0,0,1749,39,1,675,21,1,3,0,0
0,0,0,1749,39,1,675,21,1,4,1,0
0,0,0,1749,39,1,675,21,1,3,0,0
0,0,0,1749,39,1,675,21,1,3,0,0
0,0,0,1749,39,1,675,21,1,2,1,0
0,0,0,1749,39,1,675,21,1,4,0,1
0,0,0,1749,39,1,675,21,1,2,1,0
0,0,0,1764,43,1,1253,39,1,4,1,2
0,0,0,1764,43,1,1253,39,1,3,0,0
0,0,0,1764,43,1,1253,39,1,4,1,0
0,0,0,1764,43,1,1253,39,1,3,0,9
0,0,0,1764,43,1,1253,39,1,3,0,1
0,0,0,1764,43,1,1253,39,1,2,1,2
0,0,0,1764,43,1,1253,39,1,4,0,2
0,0,0,1764,43,1,1253,39,1,2,1,2
0,0,0,0,0,0,619,26,1,4,1,3
0,0,0,0,0,0,619,26,1,3,0,4
0,0,0,0,0,0,619,26,1,4,1,4
0,0,0,0,0,0,619,26,1,3,0,0
0,0,0,0,0,0,619,26,1,3,0,2
0,0,0,0,0,0,619,26,1,2,1,1
0,0,0,0,0,0,619,26,1,4,0,9
0,0,0,0,0,0,619,26,1,2,1,6
0,0,0,0,0,0,1250,61,1,4,1,1
0,0,0,0,0,0,1250,61,1,3,0,8
0,0,0,0,0,0,1250,61,1,4,1,2
0,0,0,0,0,0,1250,61,1,3,0,2
0,0,0,0,0,0,1250,61,1,3,0,4
0,0,0,0,0,0,1250,61,1,2,1,0
0,0,0,0,0,0,1250,61,1,4,0,0
0,0,0,0,0,0,1250,61,1,2,1,1
0,0,0,0,0,0,1181,33,1,4,1,2
0,0,0,0,0,0,1181,33,1,3,0,3
0,0,0,0,0,0,1181,33,1,4,1,2
0,0,0,0,0,0,1181,33,1,3,0,1
0,0,0,0,0,0,1181,33,1,3,0,0
0,0,0,0,0,0,1181,33,1,2,1,1
0,0,0,0,0,0,1181,33,1,4,0,0
0,0,0,0,0,0,1181,33,1,2,1,0
0,0,0,0,0,0,348,12,1,4,1,0
0,0,0,0,0,0,348,12,1,3,0,0
0,0,0,0,0,0,348,12,1,4,1,0
0,0,0,0,0,0,348,12,1,3,0,0
0,0,0,0,0,0,348,12,1,3,0,9
0,0,0,0,0,0,348,12,1,2,1,1
0,0,0,0,0,0,348,12,1,4,0,1
0,0,0,0,0,0,348,12,1,2,1,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,1,0,0,0,4,1,0
0,0,0,0,0,1,0,0,0,3,0,0
0,0,0,0,0,1,0,0,0,4,1,0
0,0,0,0,0,1,0,0,0,3,0,0
0,0,0,0,0,1,0,0,0,3,0,0
0,0,0,0,0,1,0,0,0,2,1,0
0,0,0,0,0,1,0,0,0,4,0,0
0,0,0,0,0,1,0,0,0,2,1,0
0,0,1,0,0,1,0,0,0,4,1,0
0,0,1,0,0,1,0,0,0,3,0,0
0,0,1,0,0,1,0,0,0,3,0,0
0,0,1,0,0,1,0,0,0,2,1,0
0,0,1,0,0,1,0,0,0,4,0,0
0,0,1,0,0,1,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,2,1,0
1178,70,1,146,19,1,813,39,1,2,1,0
1178,70,1,146,19,1,813,39,1,4,0,1
1178,70,1,146,19,1,813,39,1,2,1,2
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,2,1,0
3240,87,1,2484,65,1,2525,63,1,4,1,0
3240,87,1,2484,65,1,2525,63,1,4,0,0
3240,87,1,2484,65,1,2525,63,1,2,1,2
3240,87,1,2484,65,1,2525,63,1,3,0,2
3240,87,1,2484,65,1,2525,63,1,2,0,0
3240,87,1,2484,65,1,2525,63,1,4,1,0
3240,87,1,2484,65,1,2525,63,1,4,1,1
3240,87,1,2484,65,1,2525,63,1,3,0,0
2790,101,1,3086,97,1,3420,143,1,4,0,0
2790,101,1,3086,97,1,3420,143,1,2,1,0
2790,101,1,3086,97,1,3420,143,1,3,0,0
2790,101,1,3086,97,1,3420,143,1,2,0,6
2790,101,1,3086,97,1,3420,143,1,4,1,2
2790,101,1,3086,97,1,3420,143,1,4,1,1
2790,101,1,3086,97,1,3420,143,1,3,0,6
1125,33,1,1670,33,1,1890,78,1,4,0,-1
1125,33,1,1670,33,1,1890,78,1,2,1,1
1125,33,1,1670,33,1,1890,78,1,3,0,1
1125,33,1,1670,33,1,1890,78,1,2,0,0
1125,33,1,1670,33,1,1890,78,1,4,1,0
1125,33,1,1670,33,1,1890,78,1,4,1,0
1125,33,1,1670,33,1,1890,78,1,3,0,0
2717,71,1,0,0,0,1876,77,1,4,0,-2
2717,71,1,0,0,0,1876,77,1,2,1,0
2717,71,1,0,0,0,1876,77,1,3,0,0
2717,71,1,0,0,0,1876,77,1,2,0,6
2717,71,1,0,0,0,1876,77,1,4,1,0
2717,71,1,0,0,0,1876,77,1,4,1,0
2717,71,1,0,0,0,1876,77,1,3,0,0
3420,100,1,3312,87,1,2614,70,1,4,0,0
3420,100,1,3312,87,1,2614,70,1,2,1,0
3420,100,1,3312,87,1,2614,70,1,3,0,0
3420,100,1,3312,87,1,2614,70,1,2,0,0
3420,100,1,3312,87,1,2614,70,1,4,1,0
3420,100,1,3312,87,1,2614,70,1,4,1,0
3420,100,1,3312,87,1,2614,70,1,3,0,0
1440,57,1,513,16,1,562,21,1,4,0,0
1440,57,1,513,16,1,562,21,1,2,1,2
1440,57,1,513,16,1,562,21,1,3,0,1
1440,57,1,513,16,1,562,21,1,2,0,7
1440,57,1,513,16,1,562,21,1,4,1,1
1440,57,1,513,16,1,562,21,1,4,1,0
1440,57,1,513,16,1,562,21,1,3,0,0
2807,109,1,0,0,0,2002,100,1,4,0,1
2807,109,1,0,0,0,2002,100,1,2,1,0
2807,109,1,0,0,0,2002,100,1,3,0,0
2807,109,1,0,0,0,2002,100,1,2,0,1
2807,109,1,0,0,0,2002,100,1,4,1,1
2807,109,1,0,0,0,2002,100,1,4,1,1
2807,109,1,0,0,0,2002,100,1,3,0,1
2150,92,1,2378,122,1,1350,61,1,4,0,0
2150,92,1,2378,122,1,1350,61,1,2,1,0
2150,92,1,2378,122,1,1350,61,1,3,0,1
2150,92,1,2378,122,1,1350,61,1,2,0,2
2150,92,1,2378,122,1,1350,61,1,4,1,2
2150,92,1,2378,122,1,1350,61,1,4,1,2
2150,92,1,2378,122,1,1350,61,1,3,0,2
2610,90,1,3420,81,1,2880,110,1,4,0,0
2610,90,1,3420,81,1,2880,110,1,2,1,0
2610,90,1,3420,81,1,2880,110,1,3,0,0
2610,90,1,3420,81,1,2880,110,1,2,0,0
2610,90,1,3420,81,1,2880,110,1,4,1,0
2610,90,1,3420,81,1,2880,110,1,4,1,0
2610,90,1,3420,81,1,2880,110,1,3,0,8
1105,35,1,2821,111,1,3150,118,1,4,0,2
1105,35,1,2821,111,1,3150,118,1,2,1,2
1105,35,1,2821,111,1,3150,118,1,3,0,8
1105,35,1,2821,111,1,3150,118,1,2,0,2
1105,35,1,2821,111,1,3150,118,1,4,1,2
1105,35,1,2821,111,1,3150,118,1,4,1,2
1105,35,1,2821,111,1,3150,118,1,3,0,3
2831,117,1,1743,92,1,617,30,1,4,0,0
2831,117,1,1743,92,1,617,30,1,2,1,0
2831,117,1,1743,92,1,617,30,1,3,0,1
2831,117,1,1743,92,1,617,30,1,2,0,3
2831,117,1,1743,92,1,617,30,1,4,1,2
2831,117,1,1743,92,1,617,30,1,4,1,0
2831,117,1,1743,92,1,617,30,1,3,0,0
1621,104,1,2580,131,1,2436,136,1,4,0,6
1621,104,1,2580,131,1,2436,136,1,2,1,2
1621,104,1,2580,131,1,2436,136,1,3,0,2
1621,104,1,2580,131,1,2436,136,1,2,0,2
1621,104,1,2580,131,1,2436,136,1,4,1,2
1621,104,1,2580,131,1,2436,136,1,4,1,2
1621,104,1,2580,131,1,2436,136,1,3,0,2
2295,89,1,1748,34,1,1530,48,1,4,0,0
2295,89,1,1748,34,1,1530,48,1,2,1,0
2295,89,1,1748,34,1,1530,48,1,3,0,0
2295,89,1,1748,34,1,1530,48,1,2,0,0
2295,89,1,1748,34,1,1530,48,1,4,1,2
2295,89,1,1748,34,1,1530,48,1,4,1,1
2295,89,1,1748,34,1,1530,48,1,3,0,6
0,0,0,310,21,1,807,39,1,4,0,1
0,0,0,310,21,1,807,39,1,2,1,2
0,0,0,310,21,1,807,39,1,3,0,1
0,0,0,310,21,1,807,39,1,2,0,0
0,0,0,310,21,1,807,39,1,4,1,1
0,0,0,310,21,1,807,39,1,4,1,0
0,0,0,310,21,1,807,39,1,3,0,1
0,0,0,62,6,1,0,0,1,4,0,0
0,0,0,62,6,1,0,0,1,2,1,0
0,0,0,62,6,1,0,0,1,3,0,0
0,0,0,62,6,1,0,0,1,2,0,0
0,0,0,62,6,1,0,0,1,4,1,0
0,0,0,62,6,1,0,0,1,4,1,0
0,0,0,62,6,1,0,0,1,3,0,0
1277,56,1,714,20,1,445,32,1,4,0,1
1277,56,1,714,20,1,445,32,1,2,1,0
1277,56,1,714,20,1,445,32,1,3,0,0
1277,56,1,714,20,1,445,32,1,2,0,1
1277,56,1,714,20,1,445,32,1,4,1,0
1277,56,1,714,20,1,445,32,1,4,1,1
1277,56,1,714,20,1,445,32,1,3,0,3
3114,152,1,0,0,1,3420,170,1,4,0,1
3114,152,1,0,0,1,3420,170,1,2,1,2
3114,152,1,0,0,1,3420,170,1,3,0,1
3114,152,1,0,0,1,3420,170,1,2,0,11
3114,152,1,0,0,1,3420,170,1,4,1,2
3114,152,1,0,0,1,3420,170,1,4,1,3
3114,152,1,0,0,1,3420,170,1,3,0,9
949,23,1,3240,82,1,1944,84,1,4,0,3
949,23,1,3240,82,1,1944,84,1,2,1,2
949,23,1,3240,82,1,1944,84,1,3,0,1
949,23,1,3240,82,1,1944,84,1,2,0,5
949,23,1,3240,82,1,1944,84,1,4,1,2
949,23,1,3240,82,1,1944,84,1,4,1,1
949,23,1,3240,82,1,1944,84,1,3,0,8
0,0,0,0,0,0,805,21,1,4,0,2
0,0,0,0,0,0,805,21,1,2,1,2
0,0,0,0,0,0,805,21,1,3,0,2
0,0,0,0,0,0,805,21,1,2,0,3
0,0,0,0,0,0,805,21,1,4,1,1
0,0,0,0,0,0,805,21,1,4,1,2
0,0,0,0,0,0,805,21,1,3,0,3
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
1,1,1,1590,75,1,3339,123,1,4,0,5
1,1,1,1590,75,1,3339,123,1,2,1,2
1,1,1,1590,75,1,3339,123,1,3,0,1
1,1,1,1590,75,1,3339,123,1,2,0,3
1,1,1,1590,75,1,3339,123,1,4,1,2
1,1,1,1590,75,1,3339,123,1,4,1,2
1,1,1,1590,75,1,3339,123,1,3,0,3
0,0,0,0,0,0,0,0,1,4,0,6
0,0,0,0,0,0,0,0,1,2,1,2
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,1,0,0,1,4,0,0
0,0,0,0,0,1,0,0,1,2,1,0
0,0,0,0,0,1,0,0,1,3,0,0
0,0,0,0,0,1,0,0,1,2,0,0
0,0,0,0,0,1,0,0,1,4,1,0
0,0,0,0,0,1,0,0,1,4,1,0
0,0,0,0,0,1,0,0,1,3,0,0
0,0,0,0,0,1,0,0,1,4,0,0
0,0,0,0,0,1,0,0,1,2,1,0
0,0,0,0,0,1,0,0,1,3,0,0
0,0,0,0,0,1,0,0,1,2,0,0
0,0,0,0,0,1,0,0,1,4,1,0
0,0,0,0,0,1,0,0,1,4,1,0
0,0,0,0,0,1,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,1,1,1,0,0,1,2,0,0
0,0,0,1,1,1,0,0,1,4,1,0
0,0,0,1,1,1,0,0,1,4,1,0
0,0,0,1,1,1,0,0,1,3,0,0
0,0,0,0,0,0,2,1,1,4,1,0
0,0,0,0,0,0,2,1,1,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
270,11,1,180,13,1,450,13,1,3,0,0
270,11,1,180,13,1,450,13,1,4,1,0
270,11,1,180,13,1,450,13,1,2,0,1
270,11,1,180,13,1,450,13,1,2,1,0
270,11,1,180,13,1,450,13,1,2,1,0
270,11,1,180,13,1,450,13,1,4,0,0
270,11,1,180,13,1,450,13,1,2,0,0
270,11,1,180,13,1,450,13,1,3,1,0
3330,175,1,3402,158,1,3229,130,1,3,0,1
3330,175,1,3402,158,1,3229,130,1,4,1,0
3330,175,1,3402,158,1,3229,130,1,2,0,4
3330,175,1,3402,158,1,3229,130,1,2,1,5
3330,175,1,3402,158,1,3229,130,1,2,1,1
3330,175,1,3402,158,1,3229,130,1,4,0,6
3330,175,1,3402,158,1,3229,130,1,2,0,0
3330,175,1,3402,158,1,3229,130,1,3,1,0
981,77,1,828,55,1,988,68,1,3,0,0
981,77,1,828,55,1,988,68,1,4,1,0
981,77,1,828,55,1,988,68,1,2,0,1
981,77,1,828,55,1,988,68,1,2,1,0
981,77,1,828,55,1,988,68,1,2,1,0
981,77,1,828,55,1,988,68,1,4,0,0
981,77,1,828,55,1,988,68,1,2,0,1
981,77,1,828,55,1,988,68,1,3,1,1
2855,165,1,2759,161,1,1429,100,1,3,0,2
2855,165,1,2759,161,1,1429,100,1,4,1,1
2855,165,1,2759,161,1,1429,100,1,2,0,-1
2855,165,1,2759,161,1,1429,100,1,2,1,0
2855,165,1,2759,161,1,1429,100,1,2,1,0
2855,165,1,2759,161,1,1429,100,1,4,0,0
2855,165,1,2759,161,1,1429,100,1,2,0,0
2855,165,1,2759,161,1,1429,100,1,3,1,0
0,0,0,3156,96,1,2376,92,1,3,0,12
0,0,0,3156,96,1,2376,92,1,4,1,0
0,0,0,3156,96,1,2376,92,1,2,0,0
0,0,0,3156,96,1,2376,92,1,2,1,15
0,0,0,3156,96,1,2376,92,1,2,1,5
0,0,0,3156,96,1,2376,92,1,4,0,3
0,0,0,3156,96,1,2376,92,1,2,0,1
0,0,0,3156,96,1,2376,92,1,3,1,1
0,0,0,1725,64,1,2065,68,1,3,0,0
0,0,0,1725,64,1,2065,68,1,4,1,2
0,0,0,1725,64,1,2065,68,1,2,0,1
0,0,0,1725,64,1,2065,68,1,2,1,1
0,0,0,1725,64,1,2065,68,1,2,1,0
0,0,0,1725,64,1,2065,68,1,4,0,0
0,0,0,1725,64,1,2065,68,1,2,0,0
0,0,0,1725,64,1,2065,68,1,3,1,5
2336,115,1,2871,116,1,1710,63,1,3,0,0
2336,115,1,2871,116,1,1710,63,1,4,1,0
2336,115,1,2871,116,1,1710,63,1,2,0,0
2336,115,1,2871,116,1,1710,63,1,2,1,0
2336,115,1,2871,116,1,1710,63,1,2,1,0
2336,115,1,2871,116,1,1710,63,1,4,0,0
2336,115,1,2871,116,1,1710,63,1,2,0,0
2336,115,1,2871,116,1,1710,63,1,3,1,0
2887,87,1,2613,112,1,2343,62,1,3,0,8
2887,87,1,2613,112,1,2343,62,1,4,1,1
2887,87,1,2613,112,1,2343,62,1,2,0,0
2887,87,1,2613,112,1,2343,62,1,2,1,13
2887,87,1,2613,112,1,2343,62,1,2,1,1
2887,87,1,2613,112,1,2343,62,1,4,0,9
2887,87,1,2613,112,1,2343,62,1,2,0,14
2887,87,1,2613,112,1,2343,62,1,3,1,2
278,14,1,660,22,1,1022,19,1,3,0,0
278,14,1,660,22,1,1022,19,1,4,1,0
278,14,1,660,22,1,1022,19,1,2,0,0
278,14,1,660,22,1,1022,19,1,2,1,0
278,14,1,660,22,1,1022,19,1,2,1,0
278,14,1,660,22,1,1022,19,1,4,0,0
278,14,1,660,22,1,1022,19,1,2,0,0
278,14,1,660,22,1,1022,19,1,3,1,0
0,0,0,3240,142,1,2970,90,1,3,0,2
0,0,0,3240,142,1,2970,90,1,4,1,2
0,0,0,3240,142,1,2970,90,1,2,0,0
0,0,0,3240,142,1,2970,90,1,2,1,0
0,0,0,3240,142,1,2970,90,1,2,1,2
0,0,0,3240,142,1,2970,90,1,4,0,0
0,0,0,3240,142,1,2970,90,1,2,0,0
0,0,0,3240,142,1,2970,90,1,3,1,0
2994,101,1,3092,116,1,1730,57,1,3,0,2
2994,101,1,3092,116,1,1730,57,1,4,1,2
2994,101,1,3092,116,1,1730,57,1,2,0,2
2994,101,1,3092,116,1,1730,57,1,2,1,2
2994,101,1,3092,116,1,1730,57,1,2,1,2
2994,101,1,3092,116,1,1730,57,1,4,0,3
2994,101,1,3092,116,1,1730,57,1,2,0,3
2994,101,1,3092,116,1,1730,57,1,3,1,5
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,0,0,3,1,11
2067,79,1,615,22,1,1751,34,1,3,0,2
2067,79,1,615,22,1,1751,34,1,4,1,-3
2067,79,1,615,22,1,1751,34,1,2,0,0
2067,79,1,615,22,1,1751,34,1,2,1,0
2067,79,1,615,22,1,1751,34,1,2,1,1
2067,79,1,615,22,1,1751,34,1,4,0,0
2067,79,1,615,22,1,1751,34,1,2,0,0
2067,79,1,615,22,1,1751,34,1,3,1,0
0,0,0,0,0,0,0,0,0,3,0,5
0,0,0,0,0,0,0,0,0,4,1,2
0,0,0,0,0,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0,0,2,1,2
0,0,0,0,0,0,0,0,0,2,1,16
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,0,2,0,7
0,0,0,0,0,0,0,0,0,3,1,7
1715,86,1,0,0,1,2206,153,1,3,0,0
1715,86,1,0,0,1,2206,153,1,4,1,1
1715,86,1,0,0,1,2206,153,1,2,0,6
1715,86,1,0,0,1,2206,153,1,2,1,5
1715,86,1,0,0,1,2206,153,1,2,1,1
1715,86,1,0,0,1,2206,153,1,4,0,1
1715,86,1,0,0,1,2206,153,1,2,0,5
1715,86,1,0,0,1,2206,153,1,3,1,8
0,0,0,0,0,0,1717,127,1,3,0,0
0,0,0,0,0,0,1717,127,1,4,1,0
0,0,0,0,0,0,1717,127,1,2,0,0
0,0,0,0,0,0,1717,127,1,2,1,1
0,0,0,0,0,0,1717,127,1,2,1,2
0,0,0,0,0,0,1717,127,1,4,0,3
0,0,0,0,0,0,1717,127,1,2,0,0
0,0,0,0,0,0,1717,127,1,3,1,0
0,0,0,0,0,0,2865,137,1,3,0,2
0,0,0,0,0,0,2865,137,1,4,1,2
0,0,0,0,0,0,2865,137,1,2,0,12
0,0,0,0,0,0,2865,137,1,2,1,0
0,0,0,0,0,0,2865,137,1,2,1,2
0,0,0,0,0,0,2865,137,1,4,0,1
0,0,0,0,0,0,2865,137,1,2,0,6
0,0,0,0,0,0,2865,137,1,3,1,2
0,0,1,0,0,0,1291,48,1,3,0,0
0,0,1,0,0,0,1291,48,1,4,1,0
0,0,1,0,0,0,1291,48,1,2,0,0
0,0,1,0,0,0,1291,48,1,2,1,0
0,0,1,0,0,0,1291,48,1,2,1,0
0,0,1,0,0,0,1291,48,1,4,0,0
0,0,1,0,0,0,1291,48,1,2,0,0
0,0,1,0,0,0,1291,48,1,3,1,0
27,2,1,388,18,1,849,53,1,3,0,1
27,2,1,388,18,1,849,53,1,4,1,0
27,2,1,388,18,1,849,53,1,2,0,6
27,2,1,388,18,1,849,53,1,2,1,3
27,2,1,388,18,1,849,53,1,2,1,0
27,2,1,388,18,1,849,53,1,4,0,0
27,2,1,388,18,1,849,53,1,2,0,1
27,2,1,388,18,1,849,53,1,3,1,0
0,0,0,0,0,0,1510,61,1,3,0,14
0,0,0,0,0,0,1510,61,1,4,1,1
0,0,0,0,0,0,1510,61,1,2,0,1
0,0,0,0,0,0,1510,61,1,2,1,0
0,0,0,0,0,0,1510,61,1,2,1,1
0,0,0,0,0,0,1510,61,1,4,0,8
0,0,0,0,0,0,1510,61,1,2,0,6
0,0,0,0,0,0,1510,61,1,3,1,2
0,0,0,0,0,0,191,9,1,3,0,0
0,0,0,0,0,0,191,9,1,4,1,0
0,0,0,0,0,0,191,9,1,2,0,0
0,0,0,0,0,0,191,9,1,2,1,0
0,0,0,0,0,0,191,9,1,2,1,0
0,0,0,0,0,0,191,9,1,4,0,0
0,0,0,0,0,0,191,9,1,2,0,0
0,0,0,0,0,0,191,9,1,3,1,0
1848,65,1,3240,118,1,2374,114,1,3,0,0
1848,65,1,3240,118,1,2374,114,1,4,1,0
1848,65,1,3240,118,1,2374,114,1,2,0,0
1848,65,1,3240,118,1,2374,114,1,2,1,18
1848,65,1,3240,118,1,2374,114,1,2,1,3
1848,65,1,3240,118,1,2374,114,1,4,0,6
1848,65,1,3240,118,1,2374,114,1,2,0,6
1848,65,1,3240,118,1,2374,114,1,3,1,8
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,7
0,0,0,0,0,0,0,0,0,2,0,6
0,0,0,0,0,0,0,0,0,3,1,8
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,2,0,5
0,0,0,0,0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,0,0,2,1,7
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,0,2,0,3
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,7
0,0,0,0,0,0,0,0,0,2,0,6
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,3,1,0
351,25,1,748,48,1,224,28,1,2,1,0
351,25,1,748,48,1,224,28,1,4,0,1
