isvalid2017,minutes2017,points2017,influence2017,creativity2017,threat2017,isvalid2018,minutes2018,points2018,influence2018,creativity2018,threat2018,isvalid2019,minutes2019,points2019,influence2019,creativity2019,threat2019,isvalidgw-less-1,minutesgw-less-1,pointsgw-less-1,influencegw-less-1,creativitygw-less-1,threatgw-less-1,athomegw-less-1,difficultygw-less-1,isvalidgw-less-2,minutesgw-less-2,pointsgw-less-2,influencegw-less-2,creativitygw-less-2,threatgw-less-2,athomegw-less-2,difficultygw-less-2,isvalidgw-less-3,minutesgw-less-3,pointsgw-less-3,influencegw-less-3,creativitygw-less-3,threatgw-less-3,athomegw-less-3,difficultygw-less-3,isvalidgw-less-4,minutesgw-less-4,pointsgw-less-4,influencegw-less-4,creativitygw-less-4,threatgw-less-4,athomegw-less-4,difficultygw-less-4,isvalidgw-less-5,minutesgw-less-5,pointsgw-less-5,influencegw-less-5,creativitygw-less-5,threatgw-less-5,athomegw-less-5,difficultygw-less-5,isvalidgw-less-6,minutesgw-less-6,pointsgw-less-6,influencegw-less-6,creativitygw-less-6,threatgw-less-6,athomegw-less-6,difficultygw-less-6,isvalidgw-less-7,minutesgw-less-7,pointsgw-less-7,influencegw-less-7,creativitygw-less-7,threatgw-less-7,athomegw-less-7,difficultygw-less-7,isvalidgw-less-8,minutesgw-less-8,pointsgw-less-8,influencegw-less-8,creativitygw-less-8,threatgw-less-8,athomegw-less-8,difficultygw-less-8,isvalidgw-less-9,minutesgw-less-9,pointsgw-less-9,influencegw-less-9,creativitygw-less-9,threatgw-less-9,athomegw-less-9,difficultygw-less-9,isvalidgw-less-10,minutesgw-less-10,pointsgw-less-10,influencegw-less-10,creativitygw-less-10,threatgw-less-10,athomegw-less-10,difficultygw-less-10,isvalidgw-less-11,minutesgw-less-11,pointsgw-less-11,influencegw-less-11,creativitygw-less-11,threatgw-less-11,athomegw-less-11,difficultygw-less-11,isvalidgw-less-12,minutesgw-less-12,pointsgw-less-12,influencegw-less-12,creativitygw-less-12,threatgw-less-12,athomegw-less-12,difficultygw-less-12,isvalidgw-less-13,minutesgw-less-13,pointsgw-less-13,influencegw-less-13,creativitygw-less-13,threatgw-less-13,athomegw-less-13,difficultygw-less-13,playerid,teamid,position,selectedby,transfersin,transfersout,diff,home,value,points
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2198.0,64.0,513.8,67.9,120.0,1.0,1696.0,57.0,436.2,36.8,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.1,4.0,116.0,3,1,49.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2198.0,64.0,513.8,67.9,120.0,1.0,1696.0,57.0,436.2,36.8,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.1,5.0,103.0,4,0,49.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2198.0,64.0,513.8,67.9,120.0,1.0,1696.0,57.0,436.2,36.8,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.1,7.0,79.0,2,1,49.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2198.0,64.0,513.8,67.9,120.0,1.0,1696.0,57.0,436.2,36.8,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.1,7.0,44.0,3,1,48.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2198.0,64.0,513.8,67.9,120.0,1.0,1696.0,57.0,436.2,36.8,110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,0.1,3.0,45.0,3,0,48.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,0.0,0.0,2,0,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,1738.0,25193.0,3,1,55.0,1.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,7407.0,6696.0,5,0,55.0,1.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,6180.0,4916.0,2,1,55.0,2.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,5063.0,6195.0,5,0,55.0,2.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,6821.0,4425.0,4,1,55.0,1.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,2305.0,10915.0,4,0,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,1916.0,6776.0,3,1,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,3796.0,3587.0,3,0,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,1475.0,4462.0,3,1,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,45.0,0.0,5.4,13.3,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,143.0,5945.0,4,0,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,45.0,0.0,5.4,13.3,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,101.0,3360.0,2,1,55.0,0.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,45.0,0.0,5.4,13.3,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.8,40.0,1803.0,3,1,55.0,1.0
1.0,838.0,32.0,210.2,22.3,65.0,1.0,3238.0,164.0,859.0,358.7,363.0,1.0,2809.0,94.0,701.6,106.7,211.0,1.0,25.0,1.0,5.2,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,45.0,0.0,5.4,13.3,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,48.0,1.0,8.8,2.5,2.0,1.0,4,1.0,90.0,2.0,14.6,3.3,19.0,0.0,5,1.0,90.0,2.0,23.0,0.8,0.0,1.0,2,1.0,90.0,1.0,20.2,3.2,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,2,0.8,855.0,939.0,3,0,54.0,1.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,0.0,0.0,2,0,120.0,7.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,1.0,90.0,7.0,36.6,15.3,54.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,146991.0,223561.0,3,1,120.0,5.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,1.0,90.0,5.0,28.0,36.4,15.0,1.0,3,1.0,90.0,7.0,36.6,15.3,54.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,50656.0,1018211.0,5,0,119.0,2.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,1.0,90.0,2.0,4.2,0.9,4.0,0.0,5,1.0,90.0,5.0,28.0,36.4,15.0,1.0,3,1.0,90.0,7.0,36.6,15.3,54.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,106551.0,226718.0,2,1,119.0,2.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,1.0,90.0,2.0,9.4,4.6,30.0,1.0,2,1.0,90.0,2.0,4.2,0.9,4.0,0.0,5,1.0,90.0,5.0,28.0,36.4,15.0,1.0,3,1.0,90.0,7.0,36.6,15.3,54.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,29415.0,612226.0,5,0,118.0,2.0
1.0,1056.0,87.0,484.0,207.1,580.0,1.0,2722.0,205.0,984.4,484.6,1429.0,1.0,3136.0,205.0,1006.0,479.6,1369.0,1.0,90.0,2.0,8.6,29.9,2.0,0.0,5,1.0,90.0,2.0,9.4,4.6,30.0,1.0,2,1.0,90.0,2.0,4.2,0.9,4.0,0.0,5,1.0,90.0,5.0,28.0,36.4,15.0,1.0,3,1.0,90.0,7.0,36.6,15.3,54.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,3,7.9,14819.0,250331.0,4,1,118.0,2.0
